      Date         Time   Rge    Ht  Ambig
2005/01/02  8:11:31.388 161.9  94.4      1
2005/01/02  8:11:31.388 159.9  93.3      1
2005/01/02  8:12:09.884 100.0  95.9      1
2005/01/02  8:12:17.720 120.0  91.5      1
2005/01/02  8:12:17.720 118.0  89.8      1
2005/01/02  8:13:15.007 235.9  85.4      1
2005/01/02  8:13:31.608 102.0  86.9      1
2005/01/02  8:13:33.373 171.9  94.9      1
2005/01/02  8:13:47.892 253.9  89.1      1
2005/01/02  8:13:49.888 110.0  86.6      1
2005/01/02  8:13:49.903 112.0  88.1      1
2005/01/02  8:13:49.888 108.0  84.9      1
2005/01/02  8:14:01.970 319.9  90.4      1
2005/01/02  8:14:09.526 155.9  91.1      1
2005/01/02  8:14:09.522 153.9  90.2      1
2005/01/02  8:14:18.019 132.0  92.7      1
2005/01/02  8:14:23.187 163.9  83.4      1
2005/01/02  8:14:53.616 104.0  78.6      1
2005/01/02  8:14:55.399 116.0  77.4      1
2005/01/02  8:14:55.407 118.0  78.8      1
2005/01/02  8:14:55.392 114.0  91.9      1
2005/01/02  8:14:55.392 112.0  90.5      1
2005/01/02  8:15:13.146 128.0  93.3      1
2005/01/02  8:15:13.146 126.0  91.6      1
2005/01/02  8:15:52.776 293.9  89.8      1
2005/01/02  8:15:58.082 134.0  87.4      1
2005/01/02  8:16:05.250 106.0  92.9      1
2005/01/02  8:16:24.317 112.0  90.3      1
2005/01/02  8:16:33.552 134.0  92.8      1
2005/01/02  8:16:34.981 134.0  93.0      1
2005/01/02  8:16:34.974 132.0  91.4      1
2005/01/02  8:16:50.578 231.9  90.1      1
2005/01/02  8:16:53.015 104.0  97.9      1
2005/01/02  8:17:01.243 171.9  93.0      1
2005/01/02  8:17:14.373 132.0  98.6      1
2005/01/02  8:17:14.373 130.0  97.0      1
2005/01/02  8:17:18.063 102.0  83.5      1
2005/01/02  8:17:21.306 130.0 101.0      1
2005/01/02  8:17:37.067 255.9  97.2      1
2005/01/02  8:17:45.086 181.9  93.5      1
2005/01/02  8:17:59.571 102.0  89.9      1
2005/01/02  8:17:59.571 104.0  91.5      1
2005/01/02  8:18:02.780 149.9  88.5      1
2005/01/02  8:18:03.776 159.9  95.0      1
2005/01/02  8:18:03.776 157.9  92.2      1
2005/01/02  8:18:06.675 225.9  91.6      1
2005/01/02  8:18:14.414 237.9  98.1      1
2005/01/02  8:18:14.410 239.9  98.8      1
2005/01/02  8:18:35.806 255.9  87.6      1
2005/01/02  8:18:43.623 163.9  77.6      1
2005/01/02  8:18:52.993 231.9  87.9      1
2005/01/02  8:18:53.000 229.9  87.1      1
2005/01/02  8:18:58.735 110.0  89.2      1
2005/01/02  8:19:02.104 151.9  92.9      1
2005/01/02  8:19:02.104 149.9  91.2      1
2005/01/02  8:19:09.649 120.0  91.8      1
2005/01/02  8:19:09.649 122.0  93.2      1
2005/01/02  8:19:16.634 120.0  93.9      1
2005/01/02  8:19:17.339 179.9  98.9      1
2005/01/02  8:19:33.131 120.0  93.4      1
2005/01/02  8:19:37.929 229.9  89.3      1
2005/01/02  8:20:10.168 225.9 100.0      1
2005/01/02  8:21:02.578 122.0  90.7      1
2005/01/02  8:21:09.601 130.0  91.8      1
2005/01/02  8:21:21.675 114.0  92.9      1
2005/01/02  8:21:21.675 112.0  91.2      1
2005/01/02  8:21:22.354 169.9 100.7      1
2005/01/02  8:21:22.396 167.9  99.6      1
2005/01/02  8:21:22.347 171.9  99.9      1
2005/01/02  8:21:59.795 108.0  85.9      1
2005/01/02  8:22:23.328 102.0  93.5      1
2005/01/02  8:22:36.914 159.9  91.7      1
2005/01/02  8:22:41.138 134.0  90.2      1
2005/01/02  8:22:41.138 132.0  87.4      1
2005/01/02  8:22:54.519 104.0  83.3      1
2005/01/02  8:22:54.515 102.0  81.4      1
2005/01/02  8:23:06.993 108.0  91.8      1
2005/01/02  8:23:06.993 110.0  93.5      1
2005/01/02  8:23:09.507  94.0  83.9      1
2005/01/02  8:23:46.746 126.0  91.7      1
2005/01/02  8:23:52.765 151.9  87.4      1
2005/01/02  8:23:57.313 122.0  89.3      1
2005/01/02  8:23:57.295 126.0  92.3      1
2005/01/02  8:24:04.963 118.0  85.4      1
2005/01/02  8:24:25.877 126.0  96.5      1
2005/01/02  8:24:33.840 116.0  92.6      1
2005/01/02  8:24:52.325 169.9  98.0      1
2005/01/02  8:25:00.993 231.9  92.9      1
2005/01/02  8:25:00.985 229.9  92.7      1
2005/01/02  8:25:08.325 130.0  86.7      1
2005/01/02  8:25:08.325 132.0  87.4      1
2005/01/02  8:25:12.567 116.0 106.6      1
2005/01/02  8:25:13.228 179.9  89.1      1
2005/01/02  8:25:13.851 130.0  80.3      1
2005/01/02  8:25:13.862 128.0  78.8      1
2005/01/02  8:25:26.384 183.9  93.7      1
2005/01/02  8:25:51.175  94.0  90.0      1
2005/01/02  8:26:42.802 159.9  87.3      1
2005/01/02  8:26:42.806 157.9  86.4      1
2005/01/02  8:26:45.306 102.0  91.9      1
2005/01/02  8:26:45.310 100.0  90.1      1
2005/01/02  8:26:46.694 193.9  88.3      1
2005/01/02  8:26:46.694 195.9  89.4      1
2005/01/02  8:26:48.981 134.0  82.5      1
2005/01/02  8:26:48.981 132.0  80.9      1
2005/01/02  8:26:51.668 187.9  88.8      1
2005/01/02  8:26:51.664 185.9  90.5      1
2005/01/02  8:27:04.851 104.0  83.4      1
2005/01/02  8:27:16.769 197.9  92.0      1
2005/01/02  8:27:16.772 195.9  92.1      1
2005/01/02  8:27:16.772 195.9  92.1      1
2005/01/02  8:27:16.769 197.9  92.0      1
2005/01/02  8:27:31.284 157.9  98.1      1
2005/01/02  8:27:33.250 177.9  88.6      1
2005/01/02  8:27:33.231 175.9  86.1      1
2005/01/02  8:27:35.269 124.0  84.4      1
2005/01/02  8:27:40.910 104.0  93.6      1
2005/01/02  8:27:46.951 112.0 100.1      1
2005/01/02  8:27:46.951 114.0 101.5      1
2005/01/02  8:28:21.306 108.0  81.1      1
2005/01/02  8:28:29.724 219.9  91.6      1
2005/01/02  8:28:29.731 221.9  94.0      1
2005/01/02  8:28:43.940 191.9  95.3      1
2005/01/02  8:28:43.944 187.9  91.7      1
2005/01/02  8:28:44.041 159.9  85.8      1
2005/01/02  8:28:58.306 165.9  89.2      1
2005/01/02  8:28:58.306 163.9  88.0      1
2005/01/02  8:28:58.534 126.0  88.4      1
2005/01/02  8:29:00.340 203.9  90.8      1
2005/01/02  8:29:01.519 173.9  83.6      1
2005/01/02  8:29:20.336 108.0  86.0      1
2005/01/02  8:29:23.993 132.0  89.2      1
2005/01/02  8:29:32.407 239.9  96.6      1
2005/01/02  8:30:25.541 223.9  94.4      1
2005/01/02  8:30:38.090 151.9  93.1      1
2005/01/02  8:30:46.750 104.0  92.0      1
2005/01/02  8:31:13.328 108.0  87.2      1
2005/01/02  8:31:44.989  98.0  86.3      1
2005/01/02  8:32:12.261 169.9  93.5      1
2005/01/02  8:32:36.067 159.9  88.6      1
2005/01/02  8:32:40.407 118.0  91.9      1
2005/01/02  8:32:40.403 116.0  91.1      1
2005/01/02  8:32:53.172 134.0  90.5      1
2005/01/02  8:32:55.351 149.9  82.9      1
2005/01/02  8:32:57.063 122.0  95.1      1
2005/01/02  8:33:34.657 243.9  87.9      1
2005/01/02  8:33:34.657 241.9  86.8      1
2005/01/02  8:33:44.884 237.9  95.5      1
2005/01/02  8:33:44.892 239.9  95.3      1
2005/01/02  8:34:10.575 114.0  87.8      1
2005/01/02  8:34:10.608 134.0  94.5      1
2005/01/02  8:34:40.951 173.9  92.2      1
2005/01/02  8:34:57.381 130.0  84.1      1
2005/01/02  8:35:02.198 169.9  94.0      1
2005/01/02  8:35:05.481 181.9  89.8      1
2005/01/02  8:35:45.836 116.0 100.9      1
2005/01/02  8:35:45.858 114.0  99.4      1
2005/01/02  8:35:45.832 112.0  97.4      1
2005/01/02  8:35:59.000 233.9  89.4      1
2005/01/02  8:36:15.631 185.9  93.9      1
2005/01/02  8:36:18.638  90.0  87.6      1
2005/01/02  8:36:28.478  98.0  82.1      1
2005/01/02  8:36:32.455 183.9  91.4      1
2005/01/02  8:36:32.470 181.9  90.5      1
2005/01/02  8:36:49.798 118.0  84.2      1
2005/01/02  8:37:22.257 221.9  90.6      1
2005/01/02  8:37:44.422 108.0  95.6      1
2005/01/02  8:37:44.422 106.0  93.4      1
2005/01/02  8:37:44.422 104.0  91.7      1
2005/01/02  8:38:00.313 116.0  94.8      1
2005/01/02  8:38:00.313 114.0  93.3      1
2005/01/02  8:38:02.351 163.9  91.2      1
2005/01/02  8:38:02.351 165.9  92.5      1
2005/01/02  8:38:17.586 151.9  92.7      1
2005/01/02  8:38:18.858 193.9  92.0      1
2005/01/02  8:38:18.858 191.9  91.2      1
2005/01/02  8:38:38.451 171.9  84.0      1
2005/01/02  8:38:46.709 116.0  84.2      1
2005/01/02  8:38:46.705 114.0  82.6      1
2005/01/02  8:38:51.511 120.0 102.2      1
2005/01/02  8:39:12.631 165.9  84.8      1
2005/01/02  8:39:29.496 102.0  90.5      1
2005/01/02  8:40:16.589 151.9  93.6      1
2005/01/02  8:40:16.589 153.9  95.7      1
2005/01/02  8:40:24.078 132.0  87.6      1
2005/01/02  8:40:24.119 130.0  86.2      1
2005/01/02  8:40:53.224 108.0  85.4      1
2005/01/02  8:41:10.489 169.9  93.0      1
2005/01/02  8:41:10.489 167.9  91.5      1
2005/01/02  8:41:22.526 197.9  89.7      1
2005/01/02  8:41:26.608 257.9  96.9      1
2005/01/02  8:41:57.209 185.9  94.3      1
2005/01/02  8:41:57.209 187.9  95.8      1
2005/01/02  8:42:52.940 112.0  91.2      1
2005/01/02  8:42:52.940 114.0  92.8      1
2005/01/02  8:42:55.127 110.0  87.5      1
2005/01/02  8:42:55.127 108.0  86.2      1
2005/01/02  8:43:04.892 173.9  90.2      1
2005/01/02  8:43:22.343 128.0  92.4      1
2005/01/02  8:43:22.343 126.0  91.0      1
2005/01/02  8:43:46.552 151.9  87.7      1
2005/01/02  8:43:59.134 106.0  91.8      1
2005/01/02  8:43:59.134 108.0  93.8      1
2005/01/02  8:43:59.134 104.0  86.2      1
2005/01/02  8:43:59.127 102.0  84.5      1
2005/01/02  8:44:00.112 114.0  84.2      1
2005/01/02  8:44:04.280 112.0  90.3      1
2005/01/02  8:44:04.280 114.0  92.0      1
2005/01/02  8:44:04.336 235.9  97.9      1
2005/01/02  8:44:14.869 110.0  90.9      1
2005/01/02  8:44:14.873 108.0  89.2      1
2005/01/02  8:44:32.131 126.0  91.3      1
2005/01/02  8:45:07.563 132.0  79.9      1
2005/01/02  8:45:07.560 130.0  79.0      1
2005/01/02  8:45:12.138 151.9  91.7      1
2005/01/02  8:45:12.138  84.0  73.4      1
2005/01/02  8:45:14.339 100.0  88.3      1
2005/01/02  8:45:14.515 128.0  88.2      1
2005/01/02  8:45:14.519 130.0  89.2      1
2005/01/02  8:45:17.000 104.0  81.9      1
2005/01/02  8:45:24.425 110.0  89.4      1
2005/01/02  8:45:24.425 112.0  90.3      1
2005/01/02  8:45:27.045 124.0  90.2      1
2005/01/02  8:45:28.198 177.9  86.3      1
2005/01/02  8:45:28.183 179.9  86.7      1
2005/01/02  8:45:28.485 114.0  94.6      1
2005/01/02  8:45:28.489 116.0  96.2      1
2005/01/02  8:45:47.470 197.9  96.1      1
2005/01/02  8:45:56.511 149.9  85.0      1
2005/01/02  8:45:58.903 169.9 100.4      1
2005/01/02  8:46:24.034 185.9  97.0      1
2005/01/02  8:47:12.713 295.9  90.3      1
2005/01/02  8:47:32.067 112.0  94.1      1
2005/01/02  8:47:39.978 257.9  95.8      1
2005/01/02  8:48:08.668 181.9  90.1      1
2005/01/02  8:48:15.179 124.0  83.1      1
2005/01/02  8:48:42.866 191.9  86.2      1
2005/01/02  8:48:42.873 189.9  87.8      1
2005/01/02  8:48:44.869 203.9  97.9      1
2005/01/02  8:48:55.563 126.0 104.9      1
2005/01/02  8:48:55.563 126.0 104.9      1
2005/01/02  8:49:03.153 247.9  86.4      1
2005/01/02  8:49:04.683 134.0  82.1      1
2005/01/02  8:49:33.470 104.0  88.8      1
2005/01/02  8:49:33.470 106.0  90.3      1
2005/01/02  8:50:00.261 151.9  88.3      1
2005/01/02  8:50:09.526 167.9  93.5      1
2005/01/02  8:50:26.675 195.9 102.7      1
2005/01/02  8:50:26.668 193.9 101.6      1
2005/01/02  8:50:29.351 169.9  87.2      1
2005/01/02  8:50:38.907 203.9  94.6      1
2005/01/02  8:50:43.851 177.9  87.6      1
2005/01/02  8:50:46.985 313.9  90.2      1
2005/01/02  8:51:05.019 179.9  87.2      1
2005/01/02  8:51:05.019 181.9  86.5      1
2005/01/02  8:51:11.955 291.9  87.7      1
2005/01/02  8:51:17.888 151.9  88.6      1
2005/01/02  8:51:17.888 149.9  87.4      1
2005/01/02  8:51:19.403 177.9  96.9      1
2005/01/02  8:51:19.407 175.9  96.3      1
2005/01/02  8:51:24.418 321.9  89.5      1
2005/01/02  8:51:51.142  94.0  87.8      1
2005/01/02  8:51:53.239 112.0  83.0      1
2005/01/02  8:52:40.474 100.0  91.1      1
2005/01/02  8:52:40.478  96.0  87.5      1
2005/01/02  8:52:54.959 128.0  88.6      1
2005/01/02  8:52:54.963 126.0  87.3      1
2005/01/02  8:52:58.899 167.9  85.3      1
2005/01/02  8:53:05.172 269.9  95.3      1
2005/01/02  8:53:07.728 134.0  86.7      1
2005/01/02  8:53:07.731 132.0  84.5      1
2005/01/02  8:53:14.090 167.9  89.8      1
2005/01/02  8:53:54.791  94.0  87.1      1
2005/01/02  8:53:54.787  90.0  84.3      1
2005/01/02  8:53:54.791  92.0  85.3      1
2005/01/02  8:53:59.787 112.0  95.4      1
2005/01/02  8:54:01.246 130.0  90.1      1
2005/01/02  8:54:01.246 132.0  91.4      1
2005/01/02  8:54:19.746 132.0  91.4      1
2005/01/02  8:54:23.034 269.9  91.0      1
2005/01/02  8:54:31.731 153.9  85.3      1
2005/01/02  8:54:45.937 183.9  86.4      1
2005/01/02  8:54:45.937 185.9  86.1      1
2005/01/02  8:54:52.433 102.0  87.7      1
2005/01/02  8:55:04.116 130.0  89.9      1
2005/01/02  8:55:17.213 102.0  89.0      1
2005/01/02  8:55:17.213 100.0  87.0      1
2005/01/02  8:55:19.362 197.9  96.0      1
2005/01/02  8:55:19.362 195.9  95.2      1
2005/01/02  8:55:37.201 173.9  95.2      1
2005/01/02  8:55:39.119 233.9  88.8      1
2005/01/02  8:55:48.168 114.0  88.1      1
2005/01/02  8:56:35.101 124.0  93.2      1
2005/01/02  8:56:57.623 102.0  90.1      1
2005/01/02  8:56:57.619 104.0  91.9      1
2005/01/02  8:57:03.821 165.9  91.2      1
2005/01/02  8:57:06.142 237.9  85.7      1
2005/01/02  8:57:18.075 102.0  90.0      1
2005/01/02  8:57:46.116 126.0 100.5      1
2005/01/02  8:57:53.571 104.0  91.0      1
2005/01/02  8:57:54.642 155.9  91.7      1
2005/01/02  8:57:54.646 153.9  90.5      1
2005/01/02  8:58:08.153 171.9  89.2      1
2005/01/02  8:58:12.478 201.9  88.3      1
2005/01/02  8:58:12.478 203.9  88.1      1
2005/01/02  8:58:13.731 201.9  95.3      1
2005/01/02  8:58:13.731 203.9  96.1      1
2005/01/02  8:59:10.851 110.0  84.8      1
2005/01/02  8:59:17.515 112.0  91.9      1
2005/01/02  8:59:17.515 110.0  90.2      1
2005/01/02  8:59:54.004 108.0  85.8      1
2005/01/02  9:00:14.873 126.0 100.1      1
2005/01/02  9:00:14.873 124.0  98.5      1
2005/01/02  9:00:14.862 122.0  96.9      1
2005/01/02  9:00:21.526 203.9  82.5      1
2005/01/02  9:00:22.948 118.0  94.6      1
2005/01/02  9:00:32.925 169.9  90.5      1
2005/01/02  9:00:32.925 167.9  89.3      1
2005/01/02  9:00:49.302 122.0  93.0      1
2005/01/02  9:00:49.306 124.0  94.6      1
2005/01/02  9:00:53.254 245.9  90.8      1
2005/01/02  9:00:53.448 132.0  90.3      1
2005/01/02  9:00:54.858 102.0  84.2      1
2005/01/02  9:01:11.593 157.9  91.5      1
2005/01/02  9:01:11.597 155.9  91.2      1
2005/01/02  9:01:15.563 201.9  81.5      1
2005/01/02  9:01:15.560 199.9  84.0      1
2005/01/02  9:01:25.750 189.9  88.2      1
2005/01/02  9:01:48.381 114.0  86.3      1
2005/01/02  9:01:48.381 112.0  84.8      1
2005/01/02  9:02:33.015 257.9  91.6      1
2005/01/02  9:02:33.015 255.9  90.7      1
2005/01/02  9:02:39.672 291.9  91.3      1
2005/01/02  9:03:24.563 177.9  88.5      1
2005/01/02  9:03:48.179 124.0  90.1      1
2005/01/02  9:03:50.187 100.0  80.7      1
2005/01/02  9:03:50.869 191.9  91.7      1
2005/01/02  9:03:53.739 221.9  83.8      1
2005/01/02  9:03:59.944 269.9  91.4      1
2005/01/02  9:04:17.914 128.0  96.9      1
2005/01/02  9:04:31.377 100.0  95.0      1
2005/01/02  9:04:31.384 102.0  96.8      1
2005/01/02  9:04:45.631 157.9  90.8      1
2005/01/02  9:04:45.619 155.9  89.6      1
2005/01/02  9:05:03.914 108.0  85.7      1
2005/01/02  9:05:13.963 249.9  93.1      1
2005/01/02  9:05:20.034 237.9  87.3      1
2005/01/02  9:05:29.728 167.9  94.7      1
2005/01/02  9:05:29.716 165.9  93.5      1
2005/01/02  9:05:30.067 104.0  89.3      1
2005/01/02  9:05:30.056 108.0  92.8      1
2005/01/02  9:05:34.343  96.0  83.9      1
2005/01/02  9:05:34.343  98.0  85.5      1
2005/01/02  9:05:50.985 151.9  94.9      1
2005/01/02  9:05:51.437 247.9  86.5      1
2005/01/02  9:05:53.896 189.9  95.6      1
2005/01/02  9:05:55.254 124.0  96.0      1
2005/01/02  9:05:56.884 112.0  87.9      1
2005/01/02  9:06:05.377 122.0  92.6      1
2005/01/02  9:06:08.034 151.9  92.8      1
2005/01/02  9:06:16.608 126.0  91.7      1
2005/01/02  9:06:36.970 187.9  95.1      1
2005/01/02  9:06:38.302 130.0  91.8      1
2005/01/02  9:06:38.302 132.0  93.3      1
2005/01/02  9:07:04.276 195.9  87.6      1
2005/01/02  9:07:05.340 106.0  90.4      1
2005/01/02  9:07:18.996 118.0  90.1      1
2005/01/02  9:07:18.996 120.0  91.6      1
2005/01/02  9:07:22.619 177.9  94.8      1
2005/01/02  9:07:22.619 175.9  93.5      1
2005/01/02  9:07:22.634 189.9  89.3      1
2005/01/02  9:07:30.463 179.9  87.7      1
2005/01/02  9:07:30.463 177.9  85.7      1
2005/01/02  9:07:31.004 161.9  88.4      1
2005/01/02  9:07:33.985 132.0  87.7      1
2005/01/02  9:07:34.534  96.0  89.0      1
2005/01/02  9:07:34.556  92.0  85.3      1
2005/01/02  9:07:40.179 165.9  89.9      1
2005/01/02  9:07:40.179 163.9  86.7      1
2005/01/02  9:08:08.328 221.9  86.4      1
2005/01/02  9:08:08.321 219.9  86.0      1
2005/01/02  9:08:15.175 157.9  88.9      1
2005/01/02  9:08:15.168 159.9  89.0      1
2005/01/02  9:08:21.254 112.0  88.6      1
2005/01/02  9:08:24.045 197.9  86.4      1
2005/01/02  9:08:29.142 149.9  91.6      1
2005/01/02  9:08:46.698 118.0  95.6      1
2005/01/02  9:08:46.694 116.0  93.6      1
2005/01/02  9:08:46.720 120.0  97.4      1
2005/01/02  9:08:57.496 225.9  92.2      1
2005/01/02  9:08:57.504 227.9  89.3      1
2005/01/02  9:09:00.082 271.9  95.4      1
2005/01/02  9:09:07.328 237.9  96.5      1
2005/01/02  9:09:19.810 128.0  78.2      1
2005/01/02  9:09:19.802 130.0  79.2      1
2005/01/02  9:09:23.198 132.0  94.5      1
2005/01/02  9:09:30.489 249.9  96.8      1
2005/01/02  9:09:36.243 185.9  93.9      1
2005/01/02  9:09:36.243 183.9  92.4      1
2005/01/02  9:09:36.653 181.9  90.1      1
2005/01/02  9:09:40.026 151.9  86.6      1
2005/01/02  9:09:58.265 273.9  90.1      1
2005/01/02  9:09:58.261 271.9  89.9      1
2005/01/02  9:10:04.190 219.9  88.2      1
2005/01/02  9:10:32.869 155.9  94.3      1
2005/01/02  9:10:34.489 126.0  89.3      1
2005/01/02  9:10:34.485 124.0  88.4      1
2005/01/02  9:10:50.866 157.9  92.5      1
2005/01/02  9:10:50.866 155.9  91.5      1
2005/01/02  9:11:03.396 106.0  88.4      1
2005/01/02  9:11:03.396 104.0  86.6      1
2005/01/02  9:11:12.463 151.9  87.9      1
2005/01/02  9:11:12.463 151.9  87.9      1
2005/01/02  9:11:20.642 130.0  94.7      1
2005/01/02  9:11:21.825 171.9  98.0      1
2005/01/02  9:11:26.134 159.9  92.5      1
2005/01/02  9:11:26.134 161.9  93.3      1
2005/01/02  9:11:48.168 203.9  95.3      1
2005/01/02  9:12:19.250 259.9  96.1      1
2005/01/02  9:12:27.720 195.9  87.2      1
2005/01/02  9:12:27.713 193.9  85.8      1
2005/01/02  9:12:40.619 177.9  94.7      1
2005/01/02  9:12:49.556 126.0  86.2      1
2005/01/02  9:13:23.470 219.9  94.4      1
2005/01/02  9:13:24.948 199.9  92.2      1
2005/01/02  9:13:43.146 124.0  84.2      1
2005/01/02  9:13:44.246 241.9  90.3      1
2005/01/02  9:13:45.396 183.9  96.5      1
2005/01/02  9:13:47.336 118.0  91.9      1
2005/01/02  9:13:47.336 116.0  90.4      1
2005/01/02  9:13:50.097 183.9  87.8      1
2005/01/02  9:13:59.657 273.9  89.1      1
2005/01/02  9:14:03.220 187.9  94.1      1
2005/01/02  9:14:03.220 189.9  95.5      1
2005/01/02  9:14:17.134 114.0  84.0      1
2005/01/02  9:14:17.131 116.0  85.9      1
2005/01/02  9:14:17.937 239.9  98.6      1
2005/01/02  9:14:29.511 189.9  91.5      1
2005/01/02  9:14:31.078 134.0  90.1      1
2005/01/02  9:14:31.078 132.0  88.7      1
2005/01/02  9:14:37.246 128.0  85.0      1
2005/01/02  9:14:54.119 120.0  92.3      1
2005/01/02  9:14:54.119 118.0  90.1      1
2005/01/02  9:15:36.660 241.9  90.0      1
2005/01/02  9:16:00.175 149.9  88.4      1
2005/01/02  9:16:00.179 151.9  89.4      1
2005/01/02  9:16:14.694 203.9  98.4      1
2005/01/02  9:16:17.034 116.0  89.7      1
2005/01/02  9:16:23.556 102.0  88.0      1
2005/01/02  9:16:23.489 106.0  91.5      1
2005/01/02  9:16:35.776 134.0  95.8      1
2005/01/02  9:17:01.261 128.0  86.5      1
2005/01/02  9:17:01.257 126.0  85.2      1
2005/01/02  9:17:03.250 153.9  94.9      1
2005/01/02  9:17:05.526 124.0  88.1      1
2005/01/02  9:17:17.332 227.9  89.6      1
2005/01/02  9:17:17.332 229.9  94.5      1
2005/01/02  9:17:28.243 124.0  91.1      1
2005/01/02  9:17:28.231 122.0  89.7      1
2005/01/02  9:17:57.354 261.9  93.3      1
2005/01/02  9:18:11.216 175.9  88.8      1
2005/01/02  9:18:11.213 173.9  87.0      1
2005/01/02  9:18:36.828 100.0  85.8      1
2005/01/02  9:18:44.041  98.0  89.5      1
2005/01/02  9:18:44.791 120.0  94.9      1
2005/01/02  9:18:44.795 118.0  93.3      1
2005/01/02  9:18:50.437 203.9 102.0      1
2005/01/02  9:19:01.589 114.0  88.3      1
2005/01/02  9:19:18.373 163.9  93.3      1
2005/01/02  9:19:20.978 126.0  91.1      1
2005/01/02  9:19:25.089 149.9  95.1      1
2005/01/02  9:19:32.183 124.0  91.8      1
2005/01/02  9:19:32.183 122.0  90.2      1
2005/01/02  9:19:37.728 102.0  92.9      1
2005/01/02  9:19:41.653 116.0  90.2      1
2005/01/02  9:19:47.716 134.0  97.2      1
2005/01/02  9:19:47.716 132.0  95.7      1
2005/01/02  9:19:53.631  96.0  92.4      1
2005/01/02  9:19:55.175 165.9  91.5      1
2005/01/02  9:20:01.220 153.9  92.7      1
2005/01/02  9:20:11.373 159.9  90.5      1
2005/01/02  9:20:11.373 161.9  92.2      1
2005/01/02  9:20:15.776 227.9  98.7      1
2005/01/02  9:20:28.306 199.9  85.2      1
2005/01/02  9:21:21.522 151.9  88.1      1
2005/01/02  9:21:21.515 149.9  86.8      1
2005/01/02  9:21:26.127 221.9  90.8      1
2005/01/02  9:21:26.146 219.9  89.9      1
