            Date          Time    Rge     Ht  Ambig
3147  2005/01/02   8:29:32.407   98.0   92.3      3
3148  2005/01/02   8:29:32.407  167.9  109.5      3
3149  2005/01/02   8:29:32.407  237.9   98.3      3
3150  2005/01/02   8:30:01.660  223.9   75.5      2
3151  2005/01/02   8:30:01.660  293.9  100.5      2
3152  2005/01/02   8:30:09.679  271.9   75.2      2
3153  2005/01/02   8:30:09.679  341.9   96.3      2
3154  2005/01/02   8:30:09.683  130.0  102.2      3
3155  2005/01/02   8:30:09.683  269.9   77.6      3
3156  2005/01/02   8:30:09.683  339.9   99.4      3
3157  2005/01/02   8:30:25.541  223.9   94.4      1
3158  2005/01/02   8:30:38.090  151.9   93.1      1
3159  2005/01/02   8:30:38.093   84.0   73.3      4
3160  2005/01/02   8:30:38.093  153.9   94.9      4
3161  2005/01/02   8:30:38.093  153.9   74.6      4
3162  2005/01/02   8:30:38.093  223.9  109.5      4
3163  2005/01/02   8:30:46.750  104.0   92.0      1
3164  2005/01/02   8:31:01.832  305.9   84.9      2
3165  2005/01/02   8:31:01.832  375.8  106.3      2
3166  2005/01/02   8:31:13.328  108.0   87.2      1
3167  2005/01/02   8:31:44.989   98.0   86.3      1
3168  2005/01/02   8:32:12.261  169.9   93.5      1
3169  2005/01/02   8:32:36.067  159.9   88.6      1
3170  2005/01/02   8:32:40.407  118.0   91.9      1
3171  2005/01/02   8:32:40.403  116.0   91.1      1
3172  2005/01/02   8:32:53.172  134.0   90.5      1
3173  2005/01/02   8:32:55.351  149.9   82.9      1
3174  2005/01/02   8:32:57.063  122.0   95.1      1
3175  2005/01/02   8:33:13.399  181.9  106.8      2
3176  2005/01/02   8:33:13.399  251.9   92.4      2
3177  2005/01/02   8:33:24.750  255.9   74.3      2
3178  2005/01/02   8:33:24.750  325.9   96.2      2
3179  2005/01/02   8:33:34.657  243.9   87.9      1
3180  2005/01/02   8:33:34.657  241.9   86.8      1
3181  2005/01/02   8:33:44.884  237.9   95.5      1
3182  2005/01/02   8:33:44.892  239.9   95.3      1
3183  2005/01/02   8:33:54.608   88.0   82.8      4
3184  2005/01/02   8:33:54.608  157.9   95.8      4
3185  2005/01/02   8:33:54.608  157.9   75.0      4
3186  2005/01/02   8:33:54.608  227.9  109.2      4
3187  2005/01/02   8:34:05.175  233.9   70.8      2
3188  2005/01/02   8:34:05.175  303.9   93.5      2
3189  2005/01/02   8:34:10.575  114.0   87.8      1
3190  2005/01/02   8:34:10.608  134.0   94.5      1
3191  2005/01/02   8:34:27.209  257.9   73.7      2
3192  2005/01/02   8:34:27.209  327.9   95.3      2
3193  2005/01/02   8:34:40.951  173.9   92.2      1
3194  2005/01/02   8:34:57.381  130.0   84.1      1
3195  2005/01/02   8:35:02.198  169.9   94.0      1
3196  2005/01/02   8:35:05.481  181.9   89.8      1
3197  2005/01/02   8:35:45.836  116.0  100.9      1
3198  2005/01/02   8:35:45.858  114.0   99.4      1
3199  2005/01/02   8:35:45.832  112.0   97.4      1
3200  2005/01/02   8:35:59.000  233.9   89.4      1
3201  2005/01/02   8:36:15.631  185.9   93.9      1
3202  2005/01/02   8:36:18.638   90.0   87.6      1
3203  2005/01/02   8:36:19.343  128.0   80.1      2
3204  2005/01/02   8:36:19.343  267.9   87.6      2
3205  2005/01/02   8:36:19.343  126.0   78.4      2
3206  2005/01/02   8:36:19.343  265.9   88.3      2
3207  2005/01/02   8:36:28.478   98.0   82.1      1
3208  2005/01/02   8:36:32.455  183.9   91.4      1
3209  2005/01/02   8:36:32.470  181.9   90.5      1
3210  2005/01/02   8:36:49.798  118.0   84.2      1
3211  2005/01/02   8:37:22.257  221.9   90.6      1
3212  2005/01/02   8:37:44.422  108.0   95.6      1
3213  2005/01/02   8:37:44.422  106.0   93.4      1
3214  2005/01/02   8:37:44.422  104.0   91.7      1
3215  2005/01/02   8:38:00.313  116.0   94.8      1
3216  2005/01/02   8:38:00.313  114.0   93.3      1
3217  2005/01/02   8:38:02.351  163.9   91.2      1
3218  2005/01/02   8:38:02.351  165.9   92.5      1
3219  2005/01/02   8:38:17.586  151.9   92.7      1
3220  2005/01/02   8:38:18.858  193.9   92.0      1
3221  2005/01/02   8:38:18.858  191.9   91.2      1
3222  2005/01/02   8:38:25.836  327.9   81.3      5
3223  2005/01/02   8:38:25.836  397.8  100.6      5
3224  2005/01/02   8:38:25.836  118.0   90.6      5
3225  2005/01/02   8:38:25.836  257.9   80.3      5
3226  2005/01/02   8:38:25.836  327.9  103.7      5
3227  2005/01/02   8:38:26.716  106.0   74.5      3
3228  2005/01/02   8:38:26.716  175.9   93.6      3
3229  2005/01/02   8:38:26.716  175.9  101.3      3
3230  2005/01/02   8:38:38.451  171.9   84.0      1
3231  2005/01/02   8:38:46.709  116.0   84.2      1
3232  2005/01/02   8:38:46.705  114.0   82.6      1
3233  2005/01/02   8:38:51.511  120.0  102.2      1
3234  2005/01/02   8:39:12.631  165.9   84.8      1
3235  2005/01/02   8:39:29.496  102.0   90.5      1
3236  2005/01/02   8:40:16.589  151.9   93.6      1
3237  2005/01/02   8:40:16.589  153.9   95.7      1
3238  2005/01/02   8:40:24.078  132.0   87.6      1
3239  2005/01/02   8:40:24.119  130.0   86.2      1
3240  2005/01/02   8:40:30.836  327.9   82.7      2
3241  2005/01/02   8:40:30.836  397.8  102.4      2
3242  2005/01/02   8:40:53.224  108.0   85.4      1
3243  2005/01/02   8:41:10.489  169.9   93.0      1
3244  2005/01/02   8:41:10.489  167.9   91.5      1
3245  2005/01/02   8:41:22.526  197.9   89.7      1
3246  2005/01/02   8:41:22.806  243.9   83.2      2
3247  2005/01/02   8:41:22.806  313.9  108.6      2
3248  2005/01/02   8:41:26.608  257.9   96.9      1
3249  2005/01/02   8:41:26.604  189.9   70.7      4
3250  2005/01/02   8:41:26.604  259.9   98.0      4
3251  2005/01/02   8:41:26.604  259.9   84.5      4
3252  2005/01/02   8:41:26.604  329.9  108.8      4
3253  2005/01/02   8:41:57.209  185.9   94.3      1
3254  2005/01/02   8:41:57.209  187.9   95.8      1
3255  2005/01/02   8:42:28.019  221.9   75.2      2
3256  2005/01/02   8:42:28.019  291.9  100.3      2
3257  2005/01/02   8:42:28.007  219.9   74.1      2
3258  2005/01/02   8:42:28.007  289.9   99.0      2
3259  2005/01/02   8:42:52.940  112.0   91.2      1
3260  2005/01/02   8:42:52.940  114.0   92.8      1
3261  2005/01/02   8:42:55.127  110.0   87.5      1
3262  2005/01/02   8:42:55.127  108.0   86.2      1
3263  2005/01/02   8:43:04.892  173.9   90.2      1
3264  2005/01/02   8:43:22.343  128.0   92.4      1
3265  2005/01/02   8:43:22.343  126.0   91.0      1
3266  2005/01/02   8:43:33.664  251.9   75.2      3
3267  2005/01/02   8:43:33.664  321.9   97.7      3
3268  2005/01/02   8:43:33.664  112.0   83.8      3
3269  2005/01/02   8:43:46.552  151.9   87.7      1
3270  2005/01/02   8:43:59.134  106.0   91.8      1
3271  2005/01/02   8:43:59.134  108.0   93.8      1
3272  2005/01/02   8:43:59.134  104.0   86.2      1
3273  2005/01/02   8:43:59.127  102.0   84.5      1
3274  2005/01/02   8:44:00.112  114.0   84.2      1
3275  2005/01/02   8:44:04.280  112.0   90.3      1
3276  2005/01/02   8:44:04.280  114.0   92.0      1
3277  2005/01/02   8:44:04.336  235.9   97.9      1
3278  2005/01/02   8:44:14.869  110.0   90.9      1
3279  2005/01/02   8:44:14.873  108.0   89.2      1
3280  2005/01/02   8:44:32.131  126.0   91.3      1
3281  2005/01/02   8:45:07.563  132.0   79.9      1
3282  2005/01/02   8:45:07.560  130.0   79.0      1
3283  2005/01/02   8:45:12.138  151.9   91.7      1
3284  2005/01/02   8:45:12.138   84.0   73.4      1
3285  2005/01/02   8:45:14.339  100.0   88.3      1
3286  2005/01/02   8:45:14.515  128.0   88.2      1
3287  2005/01/02   8:45:14.519  130.0   89.2      1
3288  2005/01/02   8:45:17.000  104.0   81.9      1
3289  2005/01/02   8:45:24.425  110.0   89.4      1
3290  2005/01/02   8:45:24.425  112.0   90.3      1
3291  2005/01/02   8:45:27.045  124.0   90.2      1
3292  2005/01/02   8:45:28.198  177.9   86.3      1
3293  2005/01/02   8:45:28.183  179.9   86.7      1
3294  2005/01/02   8:45:28.485  114.0   94.6      1
3295  2005/01/02   8:45:28.489  116.0   96.2      1
3296  2005/01/02   8:45:36.220  175.9   72.8      2
3297  2005/01/02   8:45:36.220  245.9  102.8      2
3298  2005/01/02   8:45:36.224  173.9   72.0      2
3299  2005/01/02   8:45:36.224  243.9  102.0      2
3300  2005/01/02   8:45:47.470  197.9   96.1      1
3301  2005/01/02   8:45:54.123  199.9   70.4      2
3302  2005/01/02   8:45:54.123  269.9   96.4      2
3303  2005/01/02   8:45:56.511  149.9   85.0      1
3304  2005/01/02   8:45:58.903  169.9  100.4      1
3305  2005/01/02   8:46:24.034  185.9   97.0      1
3306  2005/01/02   8:47:12.713  295.9   90.3      1
3307  2005/01/02   8:47:27.194  369.8   81.9      2
3308  2005/01/02   8:47:27.194  439.8   99.7      2
3309  2005/01/02   8:47:32.067  112.0   94.1      1
3310  2005/01/02   8:47:39.978  257.9   95.8      1
3311  2005/01/02   8:48:08.668  181.9   90.1      1
3312  2005/01/02   8:48:15.179  124.0   83.1      1
3313  2005/01/02   8:48:42.866  191.9   86.2      1
3314  2005/01/02   8:48:42.873  189.9   87.8      1
3315  2005/01/02   8:48:44.869  203.9   97.9      1
3316  2005/01/02   8:48:55.563  126.0  104.9      1
3317  2005/01/02   8:48:55.563  126.0  104.9      1
3318  2005/01/02   8:49:03.153  247.9   86.4      1
3319  2005/01/02   8:49:04.683  134.0   82.1      1
3320  2005/01/02   8:49:33.470  104.0   88.8      1
3321  2005/01/02   8:49:33.470  106.0   90.3      1
3322  2005/01/02   8:50:00.261  151.9   88.3      1
3323  2005/01/02   8:50:09.216  120.0   99.6      4
3324  2005/01/02   8:50:09.216  189.9   73.0      4
3325  2005/01/02   8:50:09.216  259.9  101.1      4
3326  2005/01/02   8:50:09.216  189.9   93.1      4
3327  2005/01/02   8:50:09.216  191.9   70.4      3
3328  2005/01/02   8:50:09.216  261.9   97.2      3
3329  2005/01/02   8:50:09.216  191.9   91.7      3
3330  2005/01/02   8:50:09.526  167.9   93.5      1
3331  2005/01/02   8:50:12.955  185.9   71.4      2
3332  2005/01/02   8:50:12.955  255.9   99.4      2
3333  2005/01/02   8:50:26.675  195.9  102.7      1
3334  2005/01/02   8:50:26.668  193.9  101.6      1
3335  2005/01/02   8:50:29.351  169.9   87.2      1
3336  2005/01/02   8:50:38.907  203.9   94.6      1
3337  2005/01/02   8:50:43.851  177.9   87.6      1
3338  2005/01/02   8:50:46.985  313.9   90.2      1
3339  2005/01/02   8:51:05.019  179.9   87.2      1
3340  2005/01/02   8:51:05.019  181.9   86.5      1
3341  2005/01/02   8:51:11.955  291.9   87.7      1
3342  2005/01/02   8:51:17.888  151.9   88.6      1
3343  2005/01/02   8:51:17.888  149.9   87.4      1
3344  2005/01/02   8:51:19.403  177.9   96.9      1
3345  2005/01/02   8:51:19.407  175.9   96.3      1
3346  2005/01/02   8:51:24.418  321.9   89.5      1
3347  2005/01/02   8:51:51.142   94.0   87.8      1
3348  2005/01/02   8:51:53.239  112.0   83.0      1
3349  2005/01/02   8:52:40.474  100.0   91.1      1
3350  2005/01/02   8:52:40.478   96.0   87.5      1
3351  2005/01/02   8:52:54.959  128.0   88.6      1
3352  2005/01/02   8:52:54.963  126.0   87.3      1
3353  2005/01/02   8:52:58.899  167.9   85.3      1
3354  2005/01/02   8:53:05.134  201.9   70.7      2
3355  2005/01/02   8:53:05.134  271.9   96.5      2
3356  2005/01/02   8:53:05.172  269.9   95.3      1
3357  2005/01/02   8:53:07.728  134.0   86.7      1
3358  2005/01/02   8:53:07.731  132.0   84.5      1
3359  2005/01/02   8:53:08.854  329.9   76.3      4
3360  2005/01/02   8:53:08.854  399.8   94.6      4
3361  2005/01/02   8:53:08.854  259.9   70.9      4
3362  2005/01/02   8:53:08.854  329.9   91.6      4
3363  2005/01/02   8:53:08.802  257.9   73.6      2
3364  2005/01/02   8:53:08.802  327.9   95.2      2
3365  2005/01/02   8:53:14.090  167.9   89.8      1
3366  2005/01/02   8:53:54.791   94.0   87.1      1
3367  2005/01/02   8:53:54.787   90.0   84.3      1
3368  2005/01/02   8:53:54.791   92.0   85.3      1
3369  2005/01/02   8:53:59.787  112.0   95.4      1
3370  2005/01/02   8:54:01.246  130.0   90.1      1
3371  2005/01/02   8:54:01.246  132.0   91.4      1
3372  2005/01/02   8:54:19.746  132.0   91.4      1
3373  2005/01/02   8:54:23.034  269.9   91.0      1
3374  2005/01/02   8:54:31.731  153.9   85.3      1
3375  2005/01/02   8:54:42.433  317.9   88.6      2
3376  2005/01/02   8:54:42.433  387.8  110.0      2
3377  2005/01/02   8:54:42.433  319.9   84.2      2
3378  2005/01/02   8:54:42.433  389.8  104.6      2
3379  2005/01/02   8:54:45.937  183.9   86.4      1
3380  2005/01/02   8:54:45.937  185.9   86.1      1
3381  2005/01/02   8:54:52.433  102.0   87.7      1
3382  2005/01/02   8:55:04.116  130.0   89.9      1
3383  2005/01/02   8:55:07.799  233.9   74.4      2
3384  2005/01/02   8:55:07.799  303.9   98.1      2
3385  2005/01/02   8:55:17.213  102.0   89.0      1
3386  2005/01/02   8:55:17.213  100.0   87.0      1
3387  2005/01/02   8:55:19.362  197.9   96.0      1
3388  2005/01/02   8:55:19.362  195.9   95.2      1
3389  2005/01/02   8:55:35.007  132.0  104.5      3
3390  2005/01/02   8:55:35.007  201.9   70.6      3
3391  2005/01/02   8:55:35.007  271.9   96.4      3
3392  2005/01/02   8:55:37.201  173.9   95.2      1
3393  2005/01/02   8:55:39.119  233.9   88.8      1
3394  2005/01/02   8:55:48.168  114.0   88.1      1
3395  2005/01/02   8:56:35.101  124.0   93.2      1
3396  2005/01/02   8:56:38.948  219.9   79.0      4
3397  2005/01/02   8:56:38.948  289.9  105.5      4
3398  2005/01/02   8:56:38.948  219.9   73.8      4
3399  2005/01/02   8:56:38.948  289.9   98.7      4
3400  2005/01/02   8:56:38.948  221.9   78.3      4
3401  2005/01/02   8:56:38.948  291.9  104.3      4
3402  2005/01/02   8:56:38.948  221.9   74.1      4
3403  2005/01/02   8:56:38.948  291.9   98.8      4
3404  2005/01/02   8:56:57.623  102.0   90.1      1
3405  2005/01/02   8:56:57.619  104.0   91.9      1
3406  2005/01/02   8:57:03.821  165.9   91.2      1
3407  2005/01/02   8:57:06.142  237.9   85.7      1
3408  2005/01/02   8:57:18.075  102.0   90.0      1
3409  2005/01/02   8:57:31.007  120.0   85.9      3
3410  2005/01/02   8:57:31.007  189.9   78.8      3
3411  2005/01/02   8:57:31.007  259.9  108.9      3
3412  2005/01/02   8:57:46.116  126.0  100.5      1
3413  2005/01/02   8:57:53.571  104.0   91.0      1
3414  2005/01/02   8:57:54.642  155.9   91.7      1
3415  2005/01/02   8:57:54.646  153.9   90.5      1
3416  2005/01/02   8:57:55.112  237.9   78.6      4
3417  2005/01/02   8:57:55.112  307.9  103.3      4
3418  2005/01/02   8:57:55.112  167.9   76.4      4
3419  2005/01/02   8:57:55.112  237.9  109.3      4
3420  2005/01/02   8:58:08.153  171.9   89.2      1
3421  2005/01/02   8:58:12.478  201.9   88.3      1
3422  2005/01/02   8:58:12.478  203.9   88.1      1
3423  2005/01/02   8:58:13.731  201.9   95.3      1
3424  2005/01/02   8:58:13.731  203.9   96.1      1
3425  2005/01/02   8:58:39.821  120.0   76.2      3
3426  2005/01/02   8:58:39.821  189.9   72.4      3
3427  2005/01/02   8:58:39.821  259.9  100.3      3
3428  2005/01/02   8:58:50.567  273.9   83.1      2
3429  2005/01/02   8:58:50.567  343.9  106.0      2
3430  2005/01/02   8:59:10.851  110.0   84.8      1
3431  2005/01/02   8:59:17.515  112.0   91.9      1
3432  2005/01/02   8:59:17.515  110.0   90.2      1
3433  2005/01/02   8:59:54.004  108.0   85.8      1
3434  2005/01/02   9:00:14.873  126.0  100.1      1
3435  2005/01/02   9:00:14.873  124.0   98.5      1
3436  2005/01/02   9:00:14.862  122.0   96.9      1
3437  2005/01/02   9:00:21.526  203.9   82.5      1
3438  2005/01/02   9:00:22.948  118.0   94.6      1
3439  2005/01/02   9:00:31.287  259.9   84.6      2
3440  2005/01/02   9:00:31.287  329.9  109.0      2
3441  2005/01/02   9:00:32.925  169.9   90.5      1
3442  2005/01/02   9:00:32.925  167.9   89.3      1
3443  2005/01/02   9:00:39.735  231.9   74.0      3
3444  2005/01/02   9:00:39.735  301.9   97.7      3
3445  2005/01/02   9:00:39.735  231.9   93.5      3
3446  2005/01/02   9:00:49.302  122.0   93.0      1
3447  2005/01/02   9:00:49.306  124.0   94.6      1
3448  2005/01/02   9:00:53.254  245.9   90.8      1
3449  2005/01/02   9:00:53.448  132.0   90.3      1
3450  2005/01/02   9:00:54.858  102.0   84.2      1
3451  2005/01/02   9:01:11.593  157.9   91.5      1
3452  2005/01/02   9:01:11.597  155.9   91.2      1
3453  2005/01/02   9:01:15.563  201.9   81.5      1
3454  2005/01/02   9:01:15.560  199.9   84.0      1
3455  2005/01/02   9:01:25.750  189.9   88.2      1
3456  2005/01/02   9:01:33.213  327.9   77.3      2
3457  2005/01/02   9:01:33.213  397.8   95.8      2
3458  2005/01/02   9:01:48.381  114.0   86.3      1
3459  2005/01/02   9:01:48.381  112.0   84.8      1
3460  2005/01/02   9:02:22.101  253.9   75.1      2
3461  2005/01/02   9:02:22.101  323.9   97.4      2
3462  2005/01/02   9:02:33.015  257.9   91.6      1
3463  2005/01/02   9:02:33.015  255.9   90.7      1
3464  2005/01/02   9:02:39.672  291.9   91.3      1
3465  2005/01/02   9:03:24.563  177.9   88.5      1
3466  2005/01/02   9:03:48.179  124.0   90.1      1
3467  2005/01/02   9:03:50.187  100.0   80.7      1
3468  2005/01/02   9:03:50.869  191.9   91.7      1
3469  2005/01/02   9:03:53.739  221.9   83.8      1
3470  2005/01/02   9:03:59.944  269.9   91.4      1
3471  2005/01/02   9:04:17.914  128.0   96.9      1
3472  2005/01/02   9:04:30.045   84.0   76.6      3
3473  2005/01/02   9:04:30.045  223.9   74.6      3
3474  2005/01/02   9:04:30.045  293.9   99.3      3
3475  2005/01/02   9:04:30.403  255.9   83.4      2
3476  2005/01/02   9:04:30.403  325.9  107.8      2
3477  2005/01/02   9:04:31.377  100.0   95.0      1
3478  2005/01/02   9:04:31.384  102.0   96.8      1
3479  2005/01/02   9:04:45.631  157.9   90.8      1
3480  2005/01/02   9:04:45.619  155.9   89.6      1
3481  2005/01/02   9:04:45.575  203.9   72.7      2
3482  2005/01/02   9:04:45.575  273.9   98.9      2
3483  2005/01/02   9:05:03.914  108.0   85.7      1
3484  2005/01/02   9:05:13.963  249.9   93.1      1
3485  2005/01/02   9:05:20.034  237.9   87.3      1
3486  2005/01/02   9:05:29.728  167.9   94.7      1
3487  2005/01/02   9:05:29.716  165.9   93.5      1
3488  2005/01/02   9:05:30.067  104.0   89.3      1
3489  2005/01/02   9:05:30.056  108.0   92.8      1
3490  2005/01/02   9:05:34.343   96.0   83.9      1
3491  2005/01/02   9:05:34.343   98.0   85.5      1
3492  2005/01/02   9:05:50.985  151.9   94.9      1
3493  2005/01/02   9:05:51.437  247.9   86.5      1
3494  2005/01/02   9:05:53.896  189.9   95.6      1
3495  2005/01/02   9:05:55.254  124.0   96.0      1
3496  2005/01/02   9:05:56.884  112.0   87.9      1
3497  2005/01/02   9:06:05.377  122.0   92.6      1
3498  2005/01/02   9:06:08.034  151.9   92.8      1
3499  2005/01/02   9:06:16.608  126.0   91.7      1
3500  2005/01/02   9:06:36.970  187.9   95.1      1
3501  2005/01/02   9:06:38.302  130.0   91.8      1
3502  2005/01/02   9:06:38.302  132.0   93.3      1
3503  2005/01/02   9:07:04.276  195.9   87.6      1
3504  2005/01/02   9:07:05.340  106.0   90.4      1
3505  2005/01/02   9:07:18.996  118.0   90.1      1
3506  2005/01/02   9:07:18.996  120.0   91.6      1
3507  2005/01/02   9:07:22.619  177.9   94.8      1
3508  2005/01/02   9:07:22.619  175.9   93.5      1
3509  2005/01/02   9:07:22.634  189.9   89.3      1
3510  2005/01/02   9:07:30.463  179.9   87.7      1
3511  2005/01/02   9:07:30.463  177.9   85.7      1
3512  2005/01/02   9:07:31.004  161.9   88.4      1
3513  2005/01/02   9:07:33.985  132.0   87.7      1
