            Data      time  rge     ht
4610  2005/01/01  10:55:30  795   89.1
4611  2005/01/01  10:55:31  828   85.1
4612  2005/01/01  10:55:32  205   89.6
4613  2005/01/01  10:55:45  772   93.5
4614  2005/01/01  10:55:45  765   86.8
4615  2005/01/01  10:55:46  019  102.2
4616  2005/01/01  10:55:57  063   92.4
4617  2005/01/01  10:55:57  653   97.5
4618  2005/01/01  10:56:02  007   80.7
4619  2005/01/01  10:56:02  007  107.1
4620  2005/01/01  10:56:02  000   87.8
4621  2005/01/01  10:56:25  649   71.7
4622  2005/01/01  10:56:25  649   92.8
4623  2005/01/01  10:56:39  007   80.9
4624  2005/01/01  10:56:39  007  101.5
4625  2005/01/01  10:56:39  392   86.1
4626  2005/01/01  10:56:48  082   84.4
4627  2005/01/01  10:56:48  500  103.2
4628  2005/01/01  10:56:48  504  101.6
4629  2005/01/01  10:56:50  586   85.0
4630  2005/01/01  10:57:08  537   89.7
4631  2005/01/01  10:57:27  071   96.9
4632  2005/01/01  10:57:27  071   98.7
4633  2005/01/01  10:57:28  265   72.1
4634  2005/01/01  10:57:28  265  103.9
4635  2005/01/01  10:57:37  959   85.6
4636  2005/01/01  10:57:37  978   79.8
4637  2005/01/01  10:57:37  978  105.1
4638  2005/01/01  10:57:44  601   96.5
4639  2005/01/01  10:57:44  619   97.2
4640  2005/01/01  10:57:46  955   90.0
4641  2005/01/01  10:57:46  948   89.8
4642  2005/01/01  10:57:51  242   82.5
4643  2005/01/01  10:58:09  310   90.4
4644  2005/01/01  10:58:15  925   88.1
4645  2005/01/01  10:58:15  929   89.6
4646  2005/01/01  10:58:26  996   90.7
4647  2005/01/01  10:58:26  992   90.7
4648  2005/01/01  10:58:49  817   87.2
4649  2005/01/01  10:59:15  496  102.0
4650  2005/01/01  10:59:15  496  103.2
4651  2005/01/01  10:59:27  925   95.3
4652  2005/01/01  10:59:34  597   93.3
4653  2005/01/01  10:59:34  597   94.1
4654  2005/01/01  10:59:41  742   92.7
4655  2005/01/01  10:59:41  742   97.6
4656  2005/01/01  10:59:41  742   91.9
4657  2005/01/01  10:59:51  616   91.1
4658  2005/01/01  10:59:51  619   90.5
4659  2005/01/01  10:59:59  466   88.9
4660  2005/01/01  11:00:13  709   82.6
4661  2005/01/01  11:00:18  646   93.2
4662  2005/01/01  11:00:23  649   86.4
4663  2005/01/01  11:00:28  694   90.0
4664  2005/01/01  11:01:25  034   86.2
4665  2005/01/01  11:01:25  034   86.4
4666  2005/01/01  11:01:49  463   85.1
4667  2005/01/01  11:02:07  116   91.3
4668  2005/01/01  11:02:07  116   92.1
4669  2005/01/01  11:02:17  802   89.9
4670  2005/01/01  11:02:17  802   89.7
4671  2005/01/01  11:02:30  041   92.7
4672  2005/01/01  11:02:35  433   76.2
4673  2005/01/01  11:02:35  433  101.8
4674  2005/01/01  11:02:40  966   91.7
4675  2005/01/01  11:02:40  978   93.0
4676  2005/01/01  11:02:43  578   95.8
4677  2005/01/01  11:02:49  653   98.2
4678  2005/01/01  11:03:03  451   91.5
4679  2005/01/01  11:03:03  795   81.3
4680  2005/01/01  11:03:36  000   95.5
4681  2005/01/01  11:03:36  000   95.7
4682  2005/01/01  11:04:05  563   90.7
4683  2005/01/01  11:04:44  224   90.6
4684  2005/01/01  11:04:45  504   94.8
4685  2005/01/01  11:04:53  101   84.2
4686  2005/01/01  11:04:53  101  105.0
4687  2005/01/01  11:04:53  101   91.7
4688  2005/01/01  11:04:59  116   78.0
4689  2005/01/01  11:04:59  116   73.7
4690  2005/01/01  11:04:59  116   97.3
4691  2005/01/01  11:04:59  116   80.8
4692  2005/01/01  11:04:59  119   79.9
4693  2005/01/01  11:04:59  119  105.5
4694  2005/01/01  11:04:59  224   94.9
4695  2005/01/01  11:04:59  228   92.8
4696  2005/01/01  11:05:02  679   83.9
4697  2005/01/01  11:05:02  694   83.8
4698  2005/01/01  11:05:15  795   90.1
4699  2005/01/01  11:05:19  317   94.4
4700  2005/01/01  11:05:19  313   93.4
4701  2005/01/01  11:05:31  694   84.5
4702  2005/01/01  11:05:40  653   87.3
4703  2005/01/01  11:05:40  646   88.1
4704  2005/01/01  11:05:44  381   83.1
4705  2005/01/01  11:05:45  093   85.6
4706  2005/01/01  11:06:04  015   85.2
4707  2005/01/01  11:06:04  022   83.4
4708  2005/01/01  11:06:23  019   81.4
4709  2005/01/01  11:06:29  526   97.5
4710  2005/01/01  11:06:30  832   88.1
4711  2005/01/01  11:07:03  418   90.1
4712  2005/01/01  11:07:03  418   88.8
4713  2005/01/01  11:07:26  261   94.0
4714  2005/01/01  11:07:26  261   93.2
4715  2005/01/01  11:07:38  425   88.1
4716  2005/01/01  11:07:58  265   89.2
4717  2005/01/01  11:07:59  993   93.2
4718  2005/01/01  11:08:03  810   88.3
4719  2005/01/01  11:08:03  843   90.4
4720  2005/01/01  11:08:06  787   90.3
4721  2005/01/01  11:08:19  955   83.4
4722  2005/01/01  11:08:20  220   83.5
4723  2005/01/01  11:08:49  821   91.4
4724  2005/01/01  11:08:51  683   89.5
4725  2005/01/01  11:09:01  246  104.0
4726  2005/01/01  11:09:01  246  100.3
4727  2005/01/01  11:09:02  347   89.3
4728  2005/01/01  11:09:07  317   79.3
4729  2005/01/01  11:09:07  317   76.9
4730  2005/01/01  11:09:07  317   81.2
4731  2005/01/01  11:09:10  418   95.1
4732  2005/01/01  11:09:17  657   91.0
4733  2005/01/01  11:09:21  418   89.8
4734  2005/01/01  11:09:22  209   89.5
4735  2005/01/01  11:09:24  459   90.9
4736  2005/01/01  11:09:26  310   87.1
4737  2005/01/01  11:09:42  336   92.3
4738  2005/01/01  11:09:42  336   80.7
4739  2005/01/01  11:09:42  336  103.1
4740  2005/01/01  11:09:56  146   91.2
4741  2005/01/01  11:10:06  239  100.5
4742  2005/01/01  11:10:06  239   71.7
4743  2005/01/01  11:10:06  239   93.5
4744  2005/01/01  11:10:12  631   94.6
4745  2005/01/01  11:10:15  627   82.7
4746  2005/01/01  11:10:15  627  104.3
4747  2005/01/01  11:10:19  082   96.8
4748  2005/01/01  11:10:19  082   95.1
4749  2005/01/01  11:10:35  616   85.2
4750  2005/01/01  11:10:48  571   80.8
4751  2005/01/01  11:11:00  466   91.7
4752  2005/01/01  11:11:06  220   72.3
4753  2005/01/01  11:11:06  220   93.6
4754  2005/01/01  11:11:06  164  108.7
4755  2005/01/01  11:11:06  164   85.9
4756  2005/01/01  11:11:06  164  106.4
4757  2005/01/01  11:11:16  399   89.4
4758  2005/01/01  11:11:16  399   88.7
4759  2005/01/01  11:11:37  310   82.9
4760  2005/01/01  11:11:58  511   81.0
4761  2005/01/01  11:11:58  511  107.2
4762  2005/01/01  11:12:17  750   90.9
4763  2005/01/01  11:12:29  295   85.2
4764  2005/01/01  11:12:39  000   87.2
4765  2005/01/01  11:12:39  000  108.6
4766  2005/01/01  11:13:03  866   85.2
4767  2005/01/01  11:13:03  866  105.2
4768  2005/01/01  11:13:14  078   91.7
4769  2005/01/01  11:13:21  418   89.2
4770  2005/01/01  11:13:29  948  105.1
4771  2005/01/01  11:13:29  948  103.8
4772  2005/01/01  11:13:49  735   75.2
4773  2005/01/01  11:13:49  735   80.6
4774  2005/01/01  11:13:49  735  101.2
4775  2005/01/01  11:13:49  735   73.6
4776  2005/01/01  11:13:49  735   81.5
4777  2005/01/01  11:13:49  735  102.5
4778  2005/01/01  11:13:56  854   90.1
4779  2005/01/01  11:13:57  799   89.0
4780  2005/01/01  11:13:59  601   91.0
4781  2005/01/01  11:14:07  672   91.5
4782  2005/01/01  11:14:07  672   89.8
4783  2005/01/01  11:14:20  552   85.1
4784  2005/01/01  11:14:20  549   84.9
4785  2005/01/01  11:14:23  112   73.9
4786  2005/01/01  11:14:23  112   94.8
4787  2005/01/01  11:14:33  556   96.8
4788  2005/01/01  11:14:43  403  101.7
4789  2005/01/01  11:14:43  403  102.7
4790  2005/01/01  11:14:44  004   91.7
4791  2005/01/01  11:14:44  007   89.5
4792  2005/01/01  11:14:50  041   90.8
4793  2005/01/01  11:15:11  847   89.4
4794  2005/01/01  11:15:39  672   96.5
4795  2005/01/01  11:15:57  571   89.9
4796  2005/01/01  11:15:57  571   90.4
4797  2005/01/01  11:16:06  172  100.1
4798  2005/01/01  11:16:06  190  101.3
4799  2005/01/01  11:16:08  041   88.2
4800  2005/01/01  11:16:08  041   86.3
4801  2005/01/01  11:16:53  243  100.1
4802  2005/01/01  11:16:53  250   98.8
4803  2005/01/01  11:16:59  963   89.5
4804  2005/01/01  11:17:06  347   72.7
4805  2005/01/01  11:17:06  347   94.7
4806  2005/01/01  11:17:06  347   80.2
4807  2005/01/01  11:17:06  347   81.4
4808  2005/01/01  11:17:06  347  105.8
4809  2005/01/01  11:17:06  347   78.7
4810  2005/01/01  11:17:24  448   90.4
4811  2005/01/01  11:17:29  888   87.3
4812  2005/01/01  11:17:34  302   88.3
4813  2005/01/01  11:17:38  604   95.0
4814  2005/01/01  11:17:38  604   93.7
4815  2005/01/01  11:17:44  612   90.0
4816  2005/01/01  11:17:44  795   92.4
4817  2005/01/01  11:18:00  190   95.5
4818  2005/01/01  11:18:07  731   90.4
4819  2005/01/01  11:18:10  795   95.2
4820  2005/01/01  11:18:16  910   89.9
4821  2005/01/01  11:18:16  914   88.5
4822  2005/01/01  11:18:22  716  102.3
4823  2005/01/01  11:18:22  716  100.4
4824  2005/01/01  11:18:24  798   81.9
4825  2005/01/01  11:18:24  798   81.0
4826  2005/01/01  11:18:24  795   83.0
4827  2005/01/01  11:18:27  048   80.8
4828  2005/01/01  11:18:40  582  101.8
4829  2005/01/01  11:18:44  298   90.3
4830  2005/01/01  11:18:57  474   71.7
4831  2005/01/01  11:18:57  474   77.1
4832  2005/01/01  11:18:57  474   97.1
4833  2005/01/01  11:19:13  254   83.2
4834  2005/01/01  11:19:15  940   73.2
4835  2005/01/01  11:19:15  940  100.3
4836  2005/01/01  11:19:15  940   73.9
4837  2005/01/01  11:19:15  940  101.2
4838  2005/01/01  11:19:15  933   72.4
4839  2005/01/01  11:19:15  933   99.4
4840  2005/01/01  11:19:20  504   87.8
4841  2005/01/01  11:19:20  504   89.1
4842  2005/01/01  11:19:26  978   93.1
4843  2005/01/01  11:19:37  608   78.5
4844  2005/01/01  11:19:38  097   87.3
4845  2005/01/01  11:19:38  097   88.6
4846  2005/01/01  11:19:41  896   89.9
4847  2005/01/01  11:19:44  396   90.4
4848  2005/01/01  11:19:44  396   72.0
4849  2005/01/01  11:19:44  396   87.2
4850  2005/01/01  11:19:44  396  103.1
4851  2005/01/01  11:19:44  396   78.1
4852  2005/01/01  11:20:04  000   90.6
4853  2005/01/01  11:20:04  000   91.6
4854  2005/01/01  11:20:14  899   96.4
4855  2005/01/01  11:20:14  918   94.5
4856  2005/01/01  11:20:18  000   94.2
4857  2005/01/01  11:20:20  701   87.0
4858  2005/01/01  11:20:31  317   90.3
4859  2005/01/01  11:20:31  317   91.6
4860  2005/01/01  11:20:36  325   87.4
4861  2005/01/01  11:20:36  325   89.0
4862  2005/01/01  11:20:42  896   86.5
4863  2005/01/01  11:20:44  731   93.6
4864  2005/01/01  11:20:44  731   92.0
4865  2005/01/01  11:20:51  224   94.1
4866  2005/01/01  11:20:51  224   92.6
4867  2005/01/01  11:20:59  963   88.9
4868  2005/01/01  11:21:11  586   88.0
4869  2005/01/01  11:21:20  246   92.9
4870  2005/01/01  11:21:22  437   73.1
4871  2005/01/01  11:21:22  437   99.4
4872  2005/01/01  11:21:28  787   91.2
4873  2005/01/01  11:21:30  000   93.2
4874  2005/01/01  11:21:34  586   85.6
4875  2005/01/01  11:21:34  828   80.2
4876  2005/01/01  11:21:34  828   83.9
4877  2005/01/01  11:21:34  828  105.0
4878  2005/01/01  11:21:40  608   99.5
4879  2005/01/01  11:21:40  608   97.9
4880  2005/01/01  11:21:50  657   94.5
4881  2005/01/01  11:21:50  657   93.0
4882  2005/01/01  11:21:55  276   88.4
4883  2005/01/01  11:22:00  966   91.9
4884  2005/01/01  11:22:03  944   89.0
4885  2005/01/01  11:22:07  269   92.9
4886  2005/01/01  11:22:07  951   84.8
4887  2005/01/01  11:22:13  537   89.3
4888  2005/01/01  11:22:42  896   89.5
4889  2005/01/01  11:22:42  896   88.0
4890  2005/01/01  11:22:43  765   89.7
4891  2005/01/01  11:22:43  765   91.9
4892  2005/01/01  11:22:47  142   87.0
4893  2005/01/01  11:22:47  142   88.0
4894  2005/01/01  11:22:47  175   90.3
4895  2005/01/01  11:22:51  963   85.2
4896  2005/01/01  11:22:51  959   81.4
4897  2005/01/01  11:22:51  959  107.4
4898  2005/01/01  11:22:56  396   92.1
4899  2005/01/01  11:22:58  164   96.4
4900  2005/01/01  11:23:03  761   88.2
4901  2005/01/01  11:23:06  825   98.8
4902  2005/01/01  11:23:19  097   85.8
4903  2005/01/01  11:23:37  716   92.3
4904  2005/01/01  11:23:37  735   90.6
4905  2005/01/01  11:23:39  776   88.1
4906  2005/01/01  11:23:40  108   89.9
4907  2005/01/01  11:23:43  343   90.9
4908  2005/01/01  11:23:51  526   88.7
4909  2005/01/01  11:24:04  209   92.8
4910  2005/01/01  11:24:06  858   94.5
4911  2005/01/01  11:24:06  858   92.7
4912  2005/01/01  11:24:06  858   96.1
4913  2005/01/01  11:24:09  843   94.6
4914  2005/01/01  11:24:14  705   88.3
4915  2005/01/01  11:24:15  407   92.4
4916  2005/01/01  11:24:15  410   93.9
4917  2005/01/01  11:24:21  090   88.3
4918  2005/01/01  11:24:21  090   89.4
4919  2005/01/01  11:24:28  198   91.0
4920  2005/01/01  11:24:28  742   92.8
4921  2005/01/01  11:24:28  739   91.5
4922  2005/01/01  11:24:33  638   92.7
4923  2005/01/01  11:24:59  784   89.0
4924  2005/01/01  11:25:17  410   91.8
4925  2005/01/01  11:25:29  948   87.2
4926  2005/01/01  11:25:38  944   93.9
4927  2005/01/01  11:25:52  235   88.5
4928  2005/01/01  11:26:02  511   93.3
4929  2005/01/01  11:26:17  940   78.8
4930  2005/01/01  11:26:17  944   79.3
4931  2005/01/01  11:26:29  586   93.4
4932  2005/01/01  11:26:37  220   77.7
4933  2005/01/01  11:26:37  220   96.0
4934  2005/01/01  11:26:51  104   97.9
4935  2005/01/01  11:26:51  104   86.6
4936  2005/01/01  11:27:05  175   95.5
4937  2005/01/01  11:27:05  175   94.6
4938  2005/01/01  11:27:09  534   91.0
4939  2005/01/01  11:27:09  534   91.1
4940  2005/01/01  11:27:15  675   91.1
4941  2005/01/01  11:27:15  675   89.3
4942  2005/01/01  11:27:18  250   85.8
4943  2005/01/01  11:27:23  937   86.5
4944  2005/01/01  11:27:23  937   87.8
4945  2005/01/01  11:27:30  216   80.7
4946  2005/01/01  11:27:30  216   79.8
4947  2005/01/01  11:27:30  716  107.0
4948  2005/01/01  11:27:30  716   93.4
4949  2005/01/01  11:27:30  716   85.6
4950  2005/01/01  11:27:30  716  102.9
4951  2005/01/01  11:27:31  866   94.3
4952  2005/01/01  11:27:38  840   91.5
4953  2005/01/01  11:28:12  153   90.0
4954  2005/01/01  11:28:12  149   90.8
4955  2005/01/01  11:28:20  037   83.9
4956  2005/01/01  11:28:20  037  103.3
4957  2005/01/01  11:28:27  586   90.1
4958  2005/01/01  11:28:56  108   91.6
4959  2005/01/01  11:29:06  306   83.7
4960  2005/01/01  11:29:14  519   83.6
4961  2005/01/01  11:29:14  519  104.4
4962  2005/01/01  11:29:19  649   93.2
4963  2005/01/01  11:29:19  649   91.7
4964  2005/01/01  11:29:28  209   95.2
4965  2005/01/01  11:29:28  201   93.6
4966  2005/01/01  11:29:28  205   92.0
4967  2005/01/01  11:29:47  504   71.6
4968  2005/01/01  11:29:47  504   95.1
4969  2005/01/01  11:29:48  881  102.4
4970  2005/01/01  11:29:48  881   84.9
4971  2005/01/01  11:29:48  881  104.7
4972  2005/01/01  11:29:48  881  101.2
4973  2005/01/01  11:29:48  881  104.1
4974  2005/01/01  11:29:48  881   84.7
4975  2005/01/01  11:29:48  881  104.4
4976  2005/01/01  11:29:49  220   91.9
4977  2005/01/01  11:29:51  631   92.0
4978  2005/01/01  11:29:52  459   79.2
4979  2005/01/01  11:29:52  459   77.3
4980  2005/01/01  11:29:56  548   91.7
4981  2005/01/01  11:29:56  903   87.6
4982  2005/01/01  11:29:56  903   86.1
4983  2005/01/01  11:29:58  709   92.0
4984  2005/01/01  11:29:58  713   93.6
4985  2005/01/01  11:29:58  929   90.1
4986  2005/01/01  11:30:01  000   92.6
4987  2005/01/01  11:30:04  392   84.4
4988  2005/01/01  11:30:04  392   83.1
4989  2005/01/01  11:30:07  242   90.3
4990  2005/01/01  11:30:12  108   81.9
4991  2005/01/01  11:30:12  112   80.1
4992  2005/01/01  11:30:19  896   87.3
4993  2005/01/01  11:30:19  896   86.6
4994  2005/01/01  11:30:23  231   91.9
4995  2005/01/01  11:30:23  235   90.2
4996  2005/01/01  11:30:27  373   85.8
4997  2005/01/01  11:30:27  369   87.0
4998  2005/01/01  11:30:30  205   84.1
4999  2005/01/01  11:30:31  384   90.7
5000  2005/01/01  11:30:32  004   86.6
5001  2005/01/01  11:30:34  694   70.2
5002  2005/01/01  11:30:34  694   88.2
5003  2005/01/01  11:30:34  694  106.9
5004  2005/01/01  11:30:34  694   80.7
5005  2005/01/01  11:30:34  694   85.3
5006  2005/01/01  11:30:34  694  103.4
5007  2005/01/01  11:30:41  843   95.3
5008  2005/01/01  11:30:41  843   95.0
5009  2005/01/01  11:30:51  511   92.9
5010  2005/01/01  11:31:02  522   88.7
5011  2005/01/01  11:31:02  522   90.5
5012  2005/01/01  11:31:06  522   90.6
5013  2005/01/01  11:31:07  720   89.9
5014  2005/01/01  11:31:17  660   95.3
5015  2005/01/01  11:31:20  026   91.1
5016  2005/01/01  11:31:20  019   88.7
5017  2005/01/01  11:31:25  784   87.8
5018  2005/01/01  11:31:29  295   72.9
5019  2005/01/01  11:31:29  295   72.2
5020  2005/01/01  11:31:29  295   91.4
5021  2005/01/01  11:31:48  489   86.5
5022  2005/01/01  11:31:48  489   85.5
5023  2005/01/01  11:31:53  571   97.2
5024  2005/01/01  11:31:53  571   96.4
5025  2005/01/01  11:31:54  978   88.8
5026  2005/01/01  11:32:02  750   75.4
5027  2005/01/01  11:32:08  914   76.9
5028  2005/01/01  11:32:08  914   94.0
5029  2005/01/01  11:32:10  563   75.0
5030  2005/01/01  11:32:10  563   97.2
5031  2005/01/01  11:32:11  757   97.7
5032  2005/01/01  11:32:11  757   96.2
5033  2005/01/01  11:32:11  754   99.4
5034  2005/01/01  11:32:28  664   96.3
5035  2005/01/01  11:32:32  612   87.1
5036  2005/01/01  11:32:32  612   86.2
5037  2005/01/01  11:32:40  325   87.7
5038  2005/01/01  11:32:44  612   94.6
5039  2005/01/01  11:32:48  776   88.7
5040  2005/01/01  11:32:48  821   86.6
5041  2005/01/01  11:32:53  683   88.6
5042  2005/01/01  11:32:56  381   88.7
5043  2005/01/01  11:32:58  526   93.6
5044  2005/01/01  11:32:58  526   89.3
5045  2005/01/01  11:33:01  287   94.6
5046  2005/01/01  11:33:07  925   74.9
5047  2005/01/01  11:33:07  925   98.3
5048  2005/01/01  11:33:07  925   83.7
5049  2005/01/01  11:33:07  925   99.5
5050  2005/01/01  11:33:08  560   83.5
5051  2005/01/01  11:33:08  567   84.7
5052  2005/01/01  11:33:08  560   83.0
5053  2005/01/01  11:33:15  575   91.5
5054  2005/01/01  11:33:21  019   84.2
5055  2005/01/01  11:33:38  407   91.2
5056  2005/01/01  11:33:46  847   96.0
5057  2005/01/01  11:33:52  078   85.2
5058  2005/01/01  11:33:56  940   90.0
5059  2005/01/01  11:33:59  444   97.2
5060  2005/01/01  11:34:14  343   88.4
5061  2005/01/01  11:34:46  507  110.4
5062  2005/01/01  11:35:09  735   85.3
5063  2005/01/01  11:35:09  739   85.6
5064  2005/01/01  11:35:14  657   95.0
5065  2005/01/01  11:35:14  660   94.1
5066  2005/01/01  11:35:19  108   85.5
5067  2005/01/01  11:35:19  116   85.0
5068  2005/01/01  11:35:26  493   77.9
5069  2005/01/01  11:35:26  493  103.5
5070  2005/01/01  11:35:26  489   75.0
5071  2005/01/01  11:35:26  489   99.9
5072  2005/01/01  11:35:31  455   89.0
5073  2005/01/01  11:35:39  093   87.8
5074  2005/01/01  11:36:05  955   94.1
5075  2005/01/01  11:36:05  963   90.6
5076  2005/01/01  11:36:20  769   72.4
5077  2005/01/01  11:36:20  769   90.9
5078  2005/01/01  11:36:39  216   83.3
5079  2005/01/01  11:36:39  239   85.4
5080  2005/01/01  11:36:51  989   78.9
5081  2005/01/01  11:36:51  989  102.6
5082  2005/01/01  11:37:01  440   99.7
5083  2005/01/01  11:37:22  556   90.6
5084  2005/01/01  11:37:22  556   89.2
5085  2005/01/01  11:37:54  231   91.6
5086  2005/01/01  11:37:55  873   94.8
5087  2005/01/01  11:38:40  657   95.9
5088  2005/01/01  11:38:40  653   93.6
5089  2005/01/01  11:39:08  847   91.4
5090  2005/01/01  11:39:08  847   88.8
5091  2005/01/01  11:39:09  575   97.7
5092  2005/01/01  11:39:19  966   86.2
5093  2005/01/01  11:39:37  705   91.4
5094  2005/01/01  11:39:37  705   90.0
5095  2005/01/01  11:39:56  108   97.8
5096  2005/01/01  11:39:56  108   96.5
5097  2005/01/01  11:39:59  593   90.6
5098  2005/01/01  11:40:02  369   85.4
5099  2005/01/01  11:40:07  127   95.4
5100  2005/01/01  11:40:07  127   93.5
5101  2005/01/01  11:40:15  795   88.2
5102  2005/01/01  11:40:15  795   98.5
5103  2005/01/01  11:40:36  097   93.2
5104  2005/01/01  11:40:46  358   87.2
5105  2005/01/01  11:40:57  082   84.2
5106  2005/01/01  11:40:57  082  107.6
5107  2005/01/01  11:41:21  392   86.3
5108  2005/01/01  11:41:21  392   85.0
5109  2005/01/01  11:41:30  455   88.2
5110  2005/01/01  11:41:30  448   90.2
5111  2005/01/01  11:41:42  045   84.3
5112  2005/01/01  11:41:42  045   85.9
5113  2005/01/01  11:41:46  246   93.8
5114  2005/01/01  11:41:46  243   95.7
5115  2005/01/01  11:41:52  078   71.4
5116  2005/01/01  11:41:52  078   98.6
5117  2005/01/01  11:41:52  078   96.5
5118  2005/01/01  11:41:53  653   88.1
5119  2005/01/01  11:41:58  362   92.3
5120  2005/01/01  11:41:58  884   85.4
5121  2005/01/01  11:41:58  884  104.0
5122  2005/01/01  11:41:58  884   72.8
5123  2005/01/01  11:41:58  896   86.9
5124  2005/01/01  11:41:58  896  105.9
5125  2005/01/01  11:41:58  896   71.2
5126  2005/01/01  11:41:58  896   79.9
5127  2005/01/01  11:41:58  896  106.3
5128  2005/01/01  11:42:28  321   87.8
